id,Type,Title,Country,Data Added,Release Year,Rating,Genre
1267,Movie,Saavat,India,8/23/2019,2019.0,TV-14,"Dramas, Independent Movies, International Movies"
1268,Movie,Soorma,India,10/13/2018,2018.0,TV-14,"Dramas, International Movies, Sports Movies"
1269,Movie,B.A. Pass 2,India,6/1/2018,2017.0,TV-14,"Dramas, International Movies"
1270,Movie,The Great Gambler,India,12/31/2019,1979.0,TV-14,"Action & Adventure, Classic Movies, Cult Movies"
1271,Movie,Ek Main Aur Ekk Tu,India,10/1/2018,2012.0,TV-14,"Comedies, International Movies, Romantic Movies"
1272,Movie,Manoranjan,India,9/1/2017,1974.0,TV-14,"Comedies, International Movies, Music & Musicals"
1273,Movie,Candyflip,India,2/15/2019,2017.0,TV-MA,"Dramas, Independent Movies, International Movies"
1274,Movie,Gurgaon,India,5/1/2018,2017.0,TV-14,"Dramas, International Movies, Thrillers"
1275,Movie,Khoobsurat,India,10/1/2018,2014.0,TV-14,"Comedies, International Movies, Romantic Movies"
1276,Movie,House Arrest,India,11/15/2019,2019.0,TV-14,"Comedies, Independent Movies, International Movies"
1277,Movie,Hide & Seek,India,3/1/2018,2010.0,TV-14,"Horror Movies, International Movies, Thrillers"
1278,Movie,Masoom,India,12/31/2019,1983.0,TV-14,"Dramas, Independent Movies, International Movies"
1279,Movie,Ek Ladki Ko Dekha Toh Aisa Laga,India,4/2/2019,2019.0,TV-14,"Comedies, Dramas, International Movies"
1280,Movie,Bachelor Girls,India,3/1/2018,2016.0,TV-14,"Documentaries, International Movies"
1281,Movie,Joker,India,8/2/2018,2012.0,TV-PG,"Comedies, International Movies, Music & Musicals"
1282,Movie,Jaan-E-Mann: Let's Fall in Love... Again,India,12/31/2019,2006.0,TV-14,"Dramas, International Movies, Romantic Movies"
1283,Movie,Naam Shabana,India,8/28/2018,2017.0,TV-14,"Action & Adventure, International Movies"
1284,Movie,Ahista Ahista,India,12/31/2019,2006.0,TV-14,"Dramas, International Movies, Romantic Movies"
1285,Movie,Zoo,India,7/1/2018,2018.0,TV-MA,"Dramas, Independent Movies, International Movies"
1286,Movie,706.0,India,4/1/2019,2019.0,TV-14,"Horror Movies, International Movies"
1287,Movie,Toilet: Ek Prem Katha,India,8/21/2018,2017.0,TV-14,"Comedies, Dramas, International Movies"
1288,Movie,Poster Boys,India,11/27/2017,2017.0,PG-13,"Comedies, International Movies"
1289,Movie,Welcome to Sajjanpur,India,11/1/2018,2008.0,TV-PG,"Comedies, Dramas, International Movies"
1290,Movie,"Trikal (Past, Present, Future)",India,12/31/2019,1985.0,TV-14,"Comedies, Dramas, Independent Movies"
1291,Movie,Mandi,India,1/1/2020,1983.0,TV-MA,"Dramas, Independent Movies, International Movies"
1292,Movie,25 Kille,India,10/1/2018,2016.0,TV-PG,"Action & Adventure, Dramas, International Movies"
1293,Movie,Lock,India,10/1/2018,2016.0,TV-14,"Dramas, International Movies"
1294,Movie,Ankur Arora Murder Case,India,10/15/2017,2013.0,TV-14,"Dramas, International Movies, Thrillers"
1295,Movie,Hum Aapke Hain Koun,India,1/1/2018,1994.0,NR,"Classic Movies, Dramas, International Movies"
1296,Movie,Hum Saath-Saath Hain,India,1/1/2018,1999.0,TV-G,"Dramas, International Movies, Music & Musicals"
1297,Movie,Maine Pyar Kiya,India,1/1/2018,1989.0,TV-PG,"Dramas, International Movies, Music & Musicals"
1298,Movie,Rainbow Jelly,India,4/15/2019,2018.0,TV-14,"Dramas, International Movies, Sci-Fi & Fantasy"
1299,TV Show,Jamtara - Sabka Number Ayega,India,1/10/2020,2020.0,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas"
1300,Movie,Albert Pinto Ko Gussa Kyun Aata Hai?,India,12/31/2019,2019.0,TV-MA,"Dramas, Independent Movies, International Movies"
1301,Movie,Breaking Free,India,12/15/2017,2015.0,TV-MA,"Documentaries, International Movies, LGBTQ Movies"
1302,Movie,Evening Shadows,India,2/27/2019,2018.0,TV-14,"Dramas, Independent Movies, International Movies"
1303,Movie,Andhadhun,India,12/16/2018,2018.0,TV-14,"Comedies, Dramas, International Movies"
1304,Movie,Ek Hasina Thi,India,8/1/2019,2004.0,TV-MA,"Dramas, International Movies, Thrillers"
1305,Movie,Khalnayak,India,3/1/2018,1993.0,TV-14,"Action & Adventure, Dramas, International Movies"
1306,Movie,Pardes,India,3/1/2018,1997.0,TV-14,"Dramas, International Movies, Romantic Movies"
1307,Movie,Taal,India,3/1/2018,1999.0,TV-PG,"Dramas, International Movies, Music & Musicals"
1308,Movie,Yaadein,India,3/1/2018,2001.0,TV-14,"Dramas, International Movies, Romantic Movies"
1309,Movie,Shahanpan Dega Deva,India,1/1/2018,2011.0,TV-14,"Comedies, International Movies"
1310,Movie,Matichya Chuli,India,2/15/2018,2006.0,TV-14,"Comedies, Dramas, International Movies"
1311,Movie,Chameli,India,2/15/2019,2004.0,TV-14,"Dramas, International Movies"
1312,Movie,Hope Aur Hum,India,9/1/2018,2018.0,TV-14,"Children & Family Movies, Comedies, Dramas"
1313,Movie,Kia and Cosmos,India,5/1/2019,2018.0,TV-14,"Dramas, Independent Movies, International Movies"
1314,Movie,Motu Patlu: King of Kings,India,7/6/2017,2016.0,TV-Y7-FV,"Children & Family Movies, Comedies"
1315,Movie,Saaho,India,12/8/2019,2019.0,TV-MA,"Action & Adventure, International Movies"
1316,Movie,Jhankaar Beats,India,4/15/2019,2003.0,TV-MA,"Comedies, International Movies, Music & Musicals"
1317,Movie,Kahaani,India,6/26/2019,2012.0,TV-14,"International Movies, Music & Musicals, Thrillers"
1318,Movie,Badla,India,8/7/2019,2019.0,TV-14,"International Movies, Thrillers"
1319,Movie,Teshan,India,10/15/2017,2016.0,TV-PG,"Comedies, International Movies, Romantic Movies"
1320,Movie,Badha,India,1/1/2018,2006.0,TV-14,"Dramas, International Movies"
1321,Movie,Devrai,India,1/1/2018,2004.0,TV-PG,"Dramas, International Movies"
1322,Movie,Ek Cup Chya,India,3/15/2018,2009.0,TV-PG,"Dramas, Independent Movies, International Movies"
1323,Movie,Theeya Velai Seyyanum Kumaru,India,10/1/2018,2013.0,TV-PG,"Comedies, International Movies, Music & Musicals"
1324,Movie,Kalakalappu,India,11/1/2018,2012.0,TV-14,"Comedies, International Movies, Music & Musicals"
1325,Movie,Marriage Palace,India,8/23/2019,2018.0,TV-14,"Comedies, International Movies"
1326,Movie,Ek Khiladi Ek Haseena,India,4/15/2019,2005.0,TV-MA,"International Movies, Music & Musicals, Thrillers"
1327,Movie,Khushi,India,3/1/2018,2003.0,TV-14,"Comedies, International Movies, Music & Musicals"
1328,Movie,Genius,India,2/17/2019,2018.0,TV-14,"Dramas, International Movies"
1329,Movie,Lal Patthar,India,7/1/2017,1971.0,TV-PG,"Classic Movies, Dramas, International Movies"
1330,Movie,Unbroken,India,6/26/2019,2019.0,TV-14,"Documentaries, International Movies"
1331,Movie,Savita Damodar Paranjpe,India,11/15/2018,2018.0,TV-14,"Horror Movies, International Movies"
1332,Movie,15-Aug,India,3/29/2019,2019.0,TV-14,"Comedies, Dramas, Independent Movies"
1333,Movie,Laal Rang,India,3/1/2018,2016.0,TV-14,"Dramas, International Movies, Thrillers"
1334,Movie,Dear Dad,India,3/2/2019,2016.0,TV-14,"Comedies, Dramas, Independent Movies"
1335,Movie,Qarib Qarib Singlle,India,8/28/2018,2017.0,TV-14,"Comedies, International Movies, Romantic Movies"
1336,Movie,Sur: The Melody of Life,India,2/15/2019,2002.0,TV-14,"Dramas, International Movies"
1337,Movie,Deadline: Sirf 24 Ghante,India,12/31/2019,2006.0,TV-14,"Independent Movies, International Movies, Thrillers"
1338,Movie,The Dark Side of Life: Mumbai City,India,12/31/2019,2018.0,TV-MA,"Dramas, International Movies"
1339,Movie,Drive,India,11/1/2019,2019.0,TV-14,"Action & Adventure, International Movies"
1340,Movie,Mandobasar Galpo,India,4/1/2018,2017.0,TV-14,"Dramas, International Movies, Romantic Movies"
1341,Movie,Bucket List,India,11/5/2018,2018.0,TV-14,"Dramas, International Movies"
1342,Movie,Ee Nagaraniki Emaindi,India,9/6/2019,2018.0,TV-14,"Comedies, International Movies"
1343,Movie,Super Deluxe,India,6/29/2019,2019.0,TV-MA,"Comedies, Dramas, International Movies"
1344,Movie,Naan Sigappu Manithan,India,10/1/2018,2014.0,TV-MA,"Action & Adventure, Dramas, International Movies"
1345,Movie,Mr. Chandramouli,India,10/18/2018,2018.0,TV-MA,"Dramas, International Movies, Thrillers"
1346,Movie,Paan Singh Tomar,India,11/1/2018,2010.0,TV-MA,"Action & Adventure, Dramas, International Movies"
1347,Movie,Krish Trish and Baltiboy: Face Your Fears,India,11/17/2017,2017.0,TV-Y7,Children & Family Movies
1348,Movie,Kaalia,India,12/31/2019,1981.0,TV-14,"Action & Adventure, Dramas, International Movies"
1349,Movie,Upstarts,India,10/18/2019,2019.0,TV-14,"Comedies, Dramas, International Movies"
1350,Movie,Kyaa Kool Hain Hum 3,India,5/15/2019,2016.0,R,"Comedies, International Movies"
1351,Movie,Yaar Gaddar,India,7/1/2017,1994.0,TV-14,"Dramas, International Movies"
1352,Movie,Mujrim,India,9/1/2017,1989.0,TV-14,"Action & Adventure, Dramas, International Movies"
1353,Movie,Jaal,India,12/8/2017,1986.0,TV-MA,"Action & Adventure, International Movies"
1354,Movie,Dhoondte Reh Jaoge,India,11/1/2018,2009.0,TV-14,"Comedies, International Movies, Music & Musicals"
1355,Movie,Ladies First,India,3/8/2018,2018.0,TV-G,"Documentaries, International Movies, Sports Movies"
1356,Movie,Aata Pita,India,1/1/2018,2010.0,TV-14,"Comedies, Dramas, International Movies"
1357,Movie,Aalorukkam,India,11/15/2018,2018.0,TV-14,"Dramas, Independent Movies, International Movies"
1358,Movie,Ishqedarriyaan,India,3/1/2018,2015.0,TV-14,"Dramas, International Movies, Romantic Movies"
1359,Movie,Noblemen,India,10/5/2019,2019.0,TV-MA,"Dramas, Independent Movies, International Movies"
1360,Movie,Muramba,India,12/15/2017,2017.0,TV-14,"Comedies, Dramas, International Movies"
1361,Movie,The Man Who Feels No Pain,India,5/22/2019,2018.0,TV-MA,"Action & Adventure, Comedies, International Movies"
1362,Movie,Sarvopari Palakkaran,India,7/1/2018,2017.0,TV-14,"Dramas, International Movies"
1363,Movie,Thaandavam,India,10/1/2018,2012.0,TV-14,"Action & Adventure, International Movies, Music & Musicals"
1364,Movie,Uriyadi 2,India,8/2/2019,2019.0,TV-MA,"Dramas, International Movies"
1365,Movie,Baby Dolls,India,12/1/2019,2019.0,TV-14,"Comedies, International Movies, Romantic Movies"
1366,Movie,Karthik Calling Karthik,India,12/15/2019,2010.0,TV-14,"Dramas, International Movies, Thrillers"
1367,Movie,​Goli Soda 2,India,9/15/2018,2018.0,TV-MA,"Action & Adventure, Dramas, International Movies"
1368,TV Show,Sab Jholmaal Hai,India,3/1/2019,2017.0,TV-G,"Kids' TV, TV Comedies"
1369,Movie,W/O Ram,India,10/26/2018,2018.0,TV-MA,"Dramas, International Movies, Thrillers"
1370,Movie,Chillar Party,India,8/2/2018,2011.0,TV-PG,"Children & Family Movies, Comedies, Dramas"
1371,Movie,1920.0,India,12/15/2017,2008.0,TV-MA,"Horror Movies, International Movies, Thrillers"
1372,Movie,Sat Shri Akaal England,India,10/1/2018,2017.0,TV-14,"Comedies, Dramas, International Movies"
1373,Movie,Bhavesh Joshi Superhero,India,8/16/2018,2018.0,TV-14,"Dramas, International Movies, Sci-Fi & Fantasy"
1374,Movie,Udaan,India,10/1/2018,2010.0,TV-MA,"Dramas, Independent Movies, International Movies"
1375,Movie,Kaviyude Osyath,India,7/1/2018,2017.0,TV-PG,"Dramas, International Movies"
1376,Movie,Pihu,India,6/15/2019,2018.0,TV-14,"Dramas, Independent Movies, International Movies"
1377,Movie,Saadey CM Saab,India,10/1/2018,2015.0,TV-14,"Comedies, Dramas, International Movies"
1378,Movie,Action Replayy,India,5/16/2018,2010.0,TV-PG,"Children & Family Movies, Comedies, International Movies"
1379,Movie,Namastey London,India,7/1/2018,2007.0,TV-PG,"Dramas, International Movies, Romantic Movies"
1380,Movie,7 Khoon Maaf,India,8/2/2018,2011.0,TV-MA,"Dramas, International Movies, Thrillers"
1381,Movie,Haider,India,8/2/2018,2014.0,TV-MA,"Dramas, International Movies, Romantic Movies"
1382,Movie,The Blue Umbrella,India,8/2/2018,2005.0,TV-PG,"Children & Family Movies, Dramas, Independent Movies"
1383,Movie,Kaminey,India,10/1/2018,2009.0,TV-MA,"Dramas, International Movies, Music & Musicals"
1384,Movie,Coffee with D,India,11/1/2017,2017.0,TV-PG,"Comedies, Independent Movies, International Movies"
1385,Movie,History of Joy,India,8/1/2018,2017.0,TV-14,"Dramas, International Movies"
1386,Movie,Siddhant,India,10/30/2018,2014.0,TV-G,"Dramas, Independent Movies, International Movies"
1387,Movie,Limitless,India,10/1/2019,2017.0,TV-PG,"Documentaries, International Movies, Sports Movies"
1388,Movie,Sudani from Nigeria,India,8/1/2018,2018.0,TV-PG,"Comedies, Dramas, International Movies"
1389,Movie,Dil Dhadakne Do,India,12/15/2019,2015.0,TV-14,"Comedies, Dramas, International Movies"
1390,Movie,Luck by Chance,India,12/15/2019,2009.0,TV-14,"Dramas, International Movies, Romantic Movies"
1391,Movie,Zindagi Na Milegi Dobara,India,12/15/2019,2011.0,TV-PG,"Comedies, Dramas, International Movies"
1392,Movie,Lust Stories,India,6/15/2018,2018.0,TV-MA,"Comedies, Dramas, International Movies"
1393,Movie,Chadi Jawani Budhe Nu,India,9/1/2017,1976.0,TV-PG,"Comedies, International Movies, Romantic Movies"
1394,Movie,One Heart: The A.R. Rahman Concert Film,India,11/1/2017,2017.0,TV-G,"Documentaries, International Movies, Music & Musicals"
1395,TV Show,Powder,India,2/15/2018,2010.0,TV-14,"Crime TV Shows, International TV Shows, TV Dramas"
1396,TV Show,Darr Sabko Lagta Hai,India,3/1/2018,2015.0,TV-MA,"International TV Shows, TV Horror, TV Thrillers"
1397,Movie,Kanika,India,3/1/2018,2017.0,TV-14,"Horror Movies, International Movies, Thrillers"
1398,TV Show,Mahi Way,India,3/1/2018,2010.0,TV-14,"International TV Shows, TV Comedies"
1399,Movie,Haapus,India,3/15/2018,2010.0,TV-14,"Comedies, Dramas, International Movies"
1400,TV Show,Khotey Sikkey,India,3/15/2018,2011.0,TV-14,"Crime TV Shows, International TV Shows, TV Dramas"
1401,TV Show,Rishta.com,India,3/15/2018,2010.0,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies"
1402,TV Show,Bh Se Bhade,India,4/1/2018,2013.0,TV-PG,"International TV Shows, TV Comedies"
1403,Movie,Ethirmarai,India,4/1/2018,2018.0,TV-14,"International Movies, Music & Musicals, Thrillers"
1404,TV Show,Ramayan,India,4/1/2018,2012.0,TV-14,"International TV Shows, TV Dramas"
1405,TV Show,Anjaan: Special Crimes Unit,India,5/1/2018,2018.0,TV-14,"International TV Shows, TV Horror, TV Mysteries"
1406,TV Show,Khan: No. 1 Crime Hunter,India,5/1/2018,2018.0,TV-14,"Crime TV Shows, International TV Shows, TV Comedies"
1407,TV Show,Gabru: Hip Hop Revolution,India,6/1/2018,2018.0,TV-14,"International TV Shows, TV Dramas"
1408,TV Show,Dharmakshetra,India,7/5/2018,2014.0,TV-14,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy"
1409,TV Show,Raja Rasoi Aur Anya Kahaniyan,India,7/5/2018,2014.0,TV-G,"Docuseries, International TV Shows"
1410,TV Show,Yeh Meri Family,India,8/31/2018,2018.0,TV-PG,"International TV Shows, TV Comedies"
1411,TV Show,Devlok with Devdutt Pattanaik,India,10/15/2018,2017.0,TV-PG,International TV Shows
1412,Movie,Yeh Hai Bakrapur,India,11/1/2018,2014.0,TV-14,"Comedies, Dramas, Independent Movies"
1413,TV Show,21 Sarfarosh: Saragarhi 1897,India,12/1/2018,2018.0,TV-14,"International TV Shows, TV Dramas"
1414,TV Show,Anjaan: Rural Myths,India,12/15/2018,2018.0,TV-14,"International TV Shows, TV Horror, TV Thrillers"
1415,Movie,Rehmataan,India,12/28/2018,2012.0,TV-14,"Dramas, International Movies, Romantic Movies"
1416,TV Show,Selection Day,India,12/28/2018,2018.0,TV-14,"International TV Shows, TV Dramas, Teen TV Shows"
1417,Movie,Adhugo,India,1/15/2019,2018.0,TV-14,"Comedies, International Movies, Thrillers"
1418,TV Show,Cricket Fever: Mumbai Indians,India,3/1/2019,2019.0,TV-MA,"Docuseries, International TV Shows"
1419,TV Show,Delhi Crime,India,3/22/2019,2019.0,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas"
1420,TV Show,Midnight Misadventures With Mallika Dua,India,4/1/2019,2018.0,TV-14,"International TV Shows, TV Comedies"
1421,TV Show,Thackeray,India,5/25/2019,2019.0,TV-MA,TV Shows
1422,TV Show,Leila,India,6/14/2019,2019.0,TV-MA,"International TV Shows, TV Dramas, TV Mysteries"
1423,TV Show,Chhota Bheem,India,7/11/2019,2019.0,TV-Y7,Kids' TV
1424,TV Show,Typewriter,India,7/19/2019,2019.0,TV-MA,"International TV Shows, TV Horror, TV Mysteries"
1425,TV Show,Regiment Diaries,India,8/1/2019,2018.0,TV-14,"Docuseries, International TV Shows"
1426,TV Show,Bard of Blood,India,9/27/2019,2019.0,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas"
1427,TV Show,College Romance,India,10/1/2019,2018.0,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies"
1428,TV Show,Engineering Girls,India,10/1/2019,2018.0,TV-14,"International TV Shows, TV Comedies"
1429,TV Show,Girls Hostel,India,10/1/2019,2018.0,TV-MA,"International TV Shows, TV Comedies, TV Dramas"
1430,TV Show,Inmates,India,10/1/2019,2017.0,TV-MA,"International TV Shows, TV Comedies"
1431,TV Show,Mighty Little Bheem: Diwali,India,10/18/2019,2019.0,TV-Y,"Kids' TV, TV Comedies"
1432,TV Show,Little Things,India,11/9/2019,2019.0,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies"
1433,Movie,Lakeeran,India,12/1/2019,2016.0,TV-14,"Dramas, International Movies, Romantic Movies"
1434,Movie,We Are Family,"India, Australia",10/1/2018,2010.0,TV-PG,"Dramas, International Movies"
1435,Movie,Romeo Ranjha,"India, Canada",11/1/2017,2014.0,TV-14,"Action & Adventure, Comedies, Music & Musicals"
1436,Movie,Maacher Jhol,"India, France",1/1/2018,2017.0,TV-PG,"Dramas, International Movies"
1437,Movie,Hazaaron Khwaishein Aisi,"India, France",4/15/2019,2003.0,TV-MA,"Dramas, International Movies, Romantic Movies"
1438,Movie,Don 2,"India, Germany",12/15/2019,2011.0,TV-14,"Action & Adventure, International Movies, Music & Musicals"
1439,Movie,Once Again,"India, Germany, Austria",9/1/2018,2018.0,TV-PG,"Dramas, Independent Movies, International Movies"
1440,TV Show,The Jungle Book,"India, Germany, France",5/11/2019,2010.0,TV-Y7,Kids' TV
1441,Movie,Beyond the Clouds,"India, Iran",8/10/2018,2018.0,TV-14,"Dramas, Independent Movies, International Movies"
1442,Movie,I Am,"India, Japan",3/4/2019,2010.0,TV-MA,"Dramas, Independent Movies, International Movies"
1443,Movie,Singapore,"India, Malaysia",10/15/2017,1960.0,TV-PG,"Comedies, Dramas, International Movies"
1444,Movie,Monster Island,"India, Mexico",12/1/2017,2017.0,TV-Y7-FV,Children & Family Movies
1445,Movie,Pahuna,"India, Nepal",1/7/2019,2018.0,TV-PG,"Comedies, Dramas, International Movies"
1446,Movie,Virsa,"India, Pakistan",1/30/2019,2010.0,TV-14,"Dramas, International Movies, Music & Musicals"
1447,Movie,Sohni Mahiwal,"India, Soviet Union",9/1/2017,1984.0,TV-PG,"Dramas, International Movies, Romantic Movies"
1448,Movie,Shikari,"India, Soviet Union",12/8/2017,1991.0,TV-14,"Dramas, International Movies, Music & Musicals"
1449,Movie,Prague,"India, Switzerland",12/1/2017,2013.0,TV-MA,"Dramas, Independent Movies, International Movies"
1450,Movie,Game Over (Hindi Version),"India, Turkey",8/21/2019,2019.0,TV-MA,"Horror Movies, International Movies, Thrillers"
1451,Movie,Game Over (Tamil Version),"India, Turkey",8/21/2019,2019.0,TV-MA,"Horror Movies, International Movies, Thrillers"
1452,Movie,Game Over (Telugu Version),"India, Turkey",8/21/2019,2019.0,TV-MA,"Horror Movies, International Movies, Thrillers"
1453,Movie,The Sky Is Pink,"India, United Kingdom, Canada, United States",12/11/2019,2019.0,TV-14,"Dramas, International Movies"
1454,Movie,Shuddhi,"India, United States",3/1/2018,2017.0,TV-14,"Dramas, International Movies, Thrillers"
1455,Movie,Hisss,"India, United States",12/1/2017,2010.0,TV-MA,"Horror Movies, International Movies, Thrillers"
1456,Movie,Peace Haven,"India, United States",10/1/2018,2016.0,TV-14,"Comedies, Dramas, Independent Movies"
1457,Movie,Norm of the North: Keys to the Kingdom,"India, United States",5/13/2019,2019.0,TV-PG,Children & Family Movies
1458,Movie,SunGanges,"India, United States",11/15/2019,2018.0,TV-PG,"Documentaries, International Movies"
1459,TV Show,Sacred Games,"India, United States",8/15/2019,2019.0,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas"
1460,Movie,Because of Soccer,Indonesia,12/8/2018,2008.0,TV-14,"Comedies, Dramas, International Movies"
1461,Movie,Love for Sale,Indonesia,10/6/2019,2018.0,TV-14,"Dramas, International Movies, Romantic Movies"
1462,Movie,Cahaya Dari Timur Beta Maluku,Indonesia,10/5/2018,2014.0,TV-14,"Dramas, International Movies, Sports Movies"
1463,Movie,Surat Dari Praha,Indonesia,10/9/2018,2016.0,TV-14,"Dramas, International Movies, Romantic Movies"
1464,Movie,Filosofi Kopi The Movie,Indonesia,10/11/2018,2015.0,TV-PG,"Dramas, International Movies"
1465,Movie,Danur: I Can See Ghosts,Indonesia,3/27/2019,2017.0,TV-14,"Horror Movies, International Movies"
1466,Movie,Posesif,Indonesia,1/1/2020,2017.0,TV-14,"Dramas, International Movies, Romantic Movies"
1467,Movie,Merantau,Indonesia,2/13/2019,2009.0,R,"Action & Adventure, Dramas, International Movies"
1468,Movie,Chaotic Love Poems,Indonesia,1/5/2019,2016.0,TV-14,"Dramas, International Movies, Romantic Movies"
1469,Movie,Verses of Love 2,Indonesia,10/18/2019,2017.0,TV-14,"Dramas, Faith & Spirituality, International Movies"
1470,Movie,Soekarno,Indonesia,1/5/2019,2013.0,TV-MA,"Dramas, International Movies"
1471,Movie,Rudy Habibie,Indonesia,1/28/2019,2016.0,TV-14,"Dramas, International Movies"
1472,Movie,Verses of Love,Indonesia,3/27/2019,2008.0,TV-14,"Dramas, International Movies, Romantic Movies"
1473,Movie,Surga Yang Tak Dirindukan 2,Indonesia,1/28/2019,2017.0,TV-14,"Dramas, Faith & Spirituality, International Movies"
1474,Movie,Garuda Di Dadaku,Indonesia,10/9/2018,2009.0,TV-PG,"Children & Family Movies, Dramas, Sports Movies"
1475,Movie,The Dancer,Indonesia,12/8/2018,2011.0,TV-MA,"Dramas, International Movies, Romantic Movies"
1476,Movie,3 Heroines,Indonesia,1/5/2019,2016.0,TV-PG,"Dramas, International Movies, Sports Movies"
1477,Movie,Love,Indonesia,11/30/2018,2008.0,TV-PG,"Dramas, International Movies, Romantic Movies"
1478,Movie,Surga Yang Tak Dirindukan,Indonesia,1/28/2019,2015.0,TV-14,"Dramas, Faith & Spirituality, International Movies"
1479,Movie,Galih dan Ratna,Indonesia,9/15/2018,2017.0,TV-PG,"Dramas, International Movies, Romantic Movies"
1480,Movie,Arisan 2,Indonesia,9/15/2018,2011.0,TV-14,"Comedies, Dramas, International Movies"
1481,Movie,The Gathering,Indonesia,12/8/2018,2003.0,TV-14,"Comedies, Dramas, International Movies"
1482,Movie,Single,Indonesia,9/28/2018,2015.0,TV-PG,"Comedies, International Movies, Romantic Movies"
1483,Movie,Target,Indonesia,11/20/2018,2018.0,TV-14,"Comedies, Horror Movies, International Movies"
1484,Movie,Gie,Indonesia,9/15/2018,2005.0,TV-14,"Dramas, International Movies"
1485,Movie,The Dreamer,Indonesia,10/4/2018,2009.0,TV-PG,"Dramas, International Movies"
1486,Movie,Emma' (Mother),Indonesia,10/5/2018,2016.0,TV-PG,"Dramas, International Movies"
1487,Movie,The Rainbow Troops,Indonesia,10/21/2018,2008.0,TV-PG,"Children & Family Movies, Dramas, International Movies"
1488,Movie,The Jungle School,Indonesia,10/30/2018,2013.0,TV-PG,"Dramas, International Movies"
1489,Movie,5CM,Indonesia,9/28/2018,2012.0,TV-14,"Dramas, International Movies"
1490,Movie,Kuntilanak,Indonesia,10/12/2018,2018.0,TV-14,"Horror Movies, International Movies"
1491,Movie,The 3rd Eye,Indonesia,9/28/2018,2018.0,TV-MA,"Horror Movies, International Movies"
1492,Movie,Sabrina,Indonesia,11/20/2018,2018.0,TV-MA,"Horror Movies, International Movies"
1493,Movie,The Doll,Indonesia,1/15/2019,2016.0,TV-MA,"Horror Movies, International Movies"
1494,Movie,The Doll 2,Indonesia,1/15/2019,2017.0,TV-MA,"Horror Movies, International Movies"
1495,Movie,The 3rd Eye 2,Indonesia,6/13/2019,2019.0,TV-MA,"Horror Movies, International Movies"
1496,Movie,Suzzanna: Buried Alive,Indonesia,4/3/2019,2018.0,TV-MA,"Horror Movies, International Movies"
1497,Movie,Garuda in My Heart 2,Indonesia,11/30/2018,2011.0,TV-PG,"Children & Family Movies, Dramas, Sports Movies"
1498,Movie,What's Up With Love?,Indonesia,12/8/2018,2002.0,R,"Dramas, International Movies, Romantic Movies"
1499,Movie,Love You... Love You Not,Indonesia,1/5/2019,2015.0,TV-14,"Comedies, International Movies, Romantic Movies"
1500,Movie,The Sinking Of Van Der Wijck,Indonesia,9/28/2018,2013.0,TV-14,"Dramas, International Movies, Romantic Movies"
1501,Movie,May the Devil Take You,Indonesia,11/15/2018,2018.0,TV-MA,"Horror Movies, International Movies"
1502,TV Show,Hati Perempuan,Indonesia,8/21/2017,2015.0,TV-PG,"International TV Shows, Romantic TV Shows, TV Dramas"
1503,Movie,Habibie & Ainun,"Indonesia, Singapore",1/28/2019,2012.0,TV-14,"Dramas, International Movies, Romantic Movies"
1504,Movie,Buffalo Boys,"Indonesia, Singapore",4/12/2019,2018.0,TV-MA,"Action & Adventure, International Movies"
1505,Movie,Aruna & Her Palate,"Indonesia, South Korea, Singapore",1/1/2020,2018.0,TV-PG,"Dramas, International Movies"
1506,Movie,The Night Comes for Us,"Indonesia, United States",10/19/2018,2018.0,TV-MA,"Action & Adventure, International Movies"
1507,Movie,A Separation,"Iran, France",3/16/2019,2011.0,PG-13,"Dramas, International Movies"
1508,Movie,The Lodgers,Ireland,8/23/2018,2017.0,R,"Horror Movies, International Movies"
1509,Movie,Nails,Ireland,3/10/2018,2017.0,TV-MA,Horror Movies
1510,Movie,Conor McGregor: Notorious,Ireland,3/21/2018,2017.0,R,"Documentaries, Sports Movies"
1511,Movie,Handsome Devil,Ireland,8/1/2017,2016.0,TV-MA,"Comedies, Dramas, International Movies"
1512,Movie,Cardboard Gangsters,Ireland,9/15/2018,2016.0,TV-MA,"Dramas, International Movies"
1513,Movie,Dare to Be Wild,Ireland,4/1/2018,2015.0,TV-PG,"Dramas, Independent Movies, Romantic Movies"
1514,TV Show,"Can't Cope, Won't Cope",Ireland,7/19/2018,2018.0,TV-MA,"TV Comedies, TV Dramas"
1515,TV Show,Hardy Bucks,Ireland,1/11/2019,2018.0,TV-MA,TV Comedies
1516,TV Show,Rebellion,Ireland,2/22/2019,2016.0,TV-MA,"International TV Shows, TV Dramas"
1517,Movie,Angela's Christmas,"Ireland, Canada",11/30/2018,2018.0,TV-G,Children & Family Movies
1518,Movie,The Breadwinner,"Ireland, Canada, Luxembourg, United States",2/20/2018,2017.0,PG-13,"Children & Family Movies, Dramas, International Movies"
